full_site_address,Latitude,Longitude,display_name,actual_latitude,actual_longitude,nearby_businesses_count,business_names
"BlueWave Brownsville 2 , 2180 Ruben M Torres Blvd , Brownsville , TX , 78526",25.9502732,-97.4829166,BlueWave Express Car Wash,25.950273199999998,-97.4829166,0,
"BlueWave Cibolo , 174 W Borgfeld Rd , Cibolo , TX , 78108",29.5725582,-98.2389545,BlueWave Express Car Wash,29.5725582,-98.23895449999999,0,
"BlueWave Cinco Ranch , 24902 FM 1093 , Katy , TX , 77494",29.6986105,-95.8090925,BlueWave Express Car Wash,29.6986105,-95.80909249999999,2,"Burger King, Coin Cloud Bitcoin ATM"
"BlueWave Conroe , 10345 Highway 242 , Conroe , TX , 77385",30.2091694,-95.4239756,BlueWave Express Car Wash,30.209169399999997,-95.42397559999999,1,Take 5 Oil Change
"BlueWave Del Rio , 2201 Veterans Blvd , Del Rio , TX , 78840",29.3891844,-100.9047145,BlueWave Express Car Wash,29.3891844,-100.9047145,2,"IHOP, Інор"
"BlueWave Edinburg 2 , 1382 W University Dr , Edinburg , TX , 78539",26.3027753,-98.1765981,BlueWave Express Car Wash,26.3027753,-98.17659809999999,1,Taco Palenque University Dr
"BlueWave Eldridge , 1665 Eldridge Pkwy , Houston , TX , 77077",29.7525822,-95.6249393,BlueWave Express Car Wash,29.752582200000003,-95.6249393,1,Eldridge Pkwy @ Cresent Plaza North
"BlueWave FM2920 , 5907 FM 2920 Rd , Spring , TX , 77388",30.0737484,-95.5076692,BlueWave Express Car Wash,30.073748400000003,-95.50766920000001,0,
"BlueWave Fry , 20219 FM 529 , Cypress , TX , 77433",29.8792344,-95.7192126,BlueWave Express Car Wash,29.879234399999994,-95.71921259999999,1,US Auto Center
"BlueWave Groves , 5015 39th St , Groves , TX , 77619",29.9351716,-93.9299301,BlueWave Express Car Wash,29.935171600000004,-93.92993009999999,1,Drive thru Carwash
"BlueWave Harlingen , 1924 W Tyler Ave , Harlingen , TX , 78550",26.1900138,-97.7165298,BlueWave Express Car Wash,26.1900138,-97.71652979999999,1,A-MAX Auto Insurance
"BlueWave Humble , 9719 N Sam Houston Pkwy E , Humble , TX , 77396",29.9355463,-95.2435561,BlueWave Express Car Wash,29.9355463,-95.24355609999999,2,"Firestone Complete Auto Care, Greeze Market"
"BlueWave Jones , 9801 Jones Rd , Houston , TX , 77065",29.9159695,-95.5850468,BlueWave Express Car Wash,29.9159695,-95.5850468,2,"Hertz Car Rental - Houston - Jones Road, Santa Ana Body Shop of Houston Jones Road"
"BlueWave Katy , 25556 Kingsland Blvd , Katy , TX , 77494",29.7738414,-95.8177391,BlueWave Express Car Wash,29.773841400000002,-95.8177391,3,"Amtrak Train Tickets, Popeyes Louisiana Kitchen, Burger King"
"BlueWave Laredo , 10718 International Blvd , Laredo , TX , 78045",27.6110269,-99.4666327,BlueWave Express Car Wash,27.6110269,-99.46663269999999,3,"Primo Water Refill, Take 5 Oil Change, Murphy USA"
"BlueWave League City , 1740 W FM646 , League City , TX , 77573",29.4669391,-95.0874048,BlueWave Express Car Wash,29.466939099999998,-95.0874048,2,"Bridgestone, Firestone Complete Auto Care"
"BlueWave Livingston , 1829 US Highway 190 W , Livingston , TX , 77351",30.7176553,-94.9618149,BlueWave Express Car Wash,30.7176553,-94.9618149,0,
"BlueWave Long Point , 7964 Long Point RD , Houston , TX , 77055",29.8031949,-95.4864858,BlueWave Express Car Wash,29.8031949,-95.48648580000001,3,"Dutch Bros Coffee, BB Truck Mounted Cleaning SYSTEM, Long Point Square"
"BlueWave Lumberton , 710 S Main St , Lumberton , TX , 77657",30.2423772,-94.196705,BlueWave Express Car Wash,30.2423772,-94.196705,0,
"BlueWave Magnolia , 33020 FM 2978 Rd , Magnolia , TX , 77354",30.2194446,-95.5673539,BlueWave Express Car Wash,30.2194446,-95.5673539,0,
"BlueWave McAllen Nolana , 2701 W Nolana Ave , McAllen , TX , 78504",26.240406,-98.2441711,BlueWave Express Car Wash,26.240406,-98.24417110000002,0,
"BlueWave McAllen Trenton , 700 W Trenton Rd , McAllen , TX , 78504",26.2681271,-98.2151657,BlueWave Express Car Wash,26.268127099999997,-98.2151657,1,Smokin' Moon BBQ 2
"BlueWave Mission , 506 N Shary Rd , Mission , TX , 78572",26.2057075,-98.2859757,BlueWave Express Car Wash,26.2057075,-98.2859757,0,
"BlueWave Monte Cristo , 301 W Monte Cristo Rd , Edinburg , TX , 78541",26.3379783,-98.1578674,BlueWave Express Car Wash,26.3379783,-98.1578674,0,
"BlueWave Montgomery , 20210 Eva St Montgomery , Montgomery , TX , 77356",30.3886464,-95.6805365,BlueWave Express Car Wash,30.3886464,-95.6805365,0,
"BlueWave Penitas , 1807 Expressway 83 , Penitas , TX , 78576",26.2440893,-98.4418103,BlueWave Express Car Wash,26.2440679,-98.44187099999999,2,"Denny's, First Cash Pawn"
"BlueWave Pharr , 1115 S Jackson Rd , Pharr , TX , 78577",26.1853843,-98.2058309,BlueWave Express Car Wash,26.1853843,-98.2058309,1,Murphy USA
"BlueWave Reading , 6622 Reading Rd , Rosenberg , TX , 77471",29.5430843,-95.7590754,BlueWave Express Car Wash,29.5430843,-95.75907540000001,0,
"BlueWave Rio Grande , 4343 US-83 , Rio Grande City , TX , 78582",26.3442811,-98.7440723,Bambam's Car Wash,26.343010999999997,-98.7432091,0,
"BlueWave San Antonio , 2558 SW Military Dr , San Antonio , TX , 78224",29.3559627,-98.5368881,BlueWave Express Car Wash,29.355962699999996,-98.5368881,0,
"BlueWave San Juan , 814 W Interstate Hwy 2 , San Juan , TX , 78589",26.2049707,-98.1635972,BlueWave Express Car Wash,26.2051372,-98.1631317,0,
"BlueWave San Rafael , 990 Francisco Blvd E , San Rafael , CA , 94901",37.9598522,-122.5044113,BlueWave Express Car Wash,37.9598522,-122.50441129999999,2,"Smith Andersen North, Tienda Vaquera Los leyva work and western wear"
"BlueWave Sienna , 10120 Hwy 6 , Missouri City , TX , 77459",29.5319561,-95.5125872,BlueWave Express Car Wash,29.532031999999997,-95.51245879999999,0,
"BlueWave Southmore , 902 Southmore Ave , Pasadena , TX , 77502",29.690393,-95.20241,BlueWave Express Car Wash,29.690393,-95.20241,2,"Bank of America ATM (Drive-thru), Bank of America (with Drive-thru ATM)"
"BlueWave Spencer , 4119 Spencer Hwy , Pasadena , TX , 77502",29.665759,-95.1811608,BlueWave Express Car Wash,29.665758999999998,-95.1811608,3,"The Meltdown, The Burger Den, Denny's"
"BlueWave Sugar Pine , 2005 FM 1960 Rd W , Houston , TX , 77090",30.0090369,-95.4592408,BlueWave Express Car Wash,30.009046299999998,-95.4592291,1,FM 1960 Rd @ Sugar Pine Dr
"BlueWave Weslaco , 1112 N Westgate Dr , Weslaco , TX , 78596",26.171674,-98.0063561,BlueWave Express Car Wash,26.171674,-98.00635609999999,1,Chick-fil-A
"BlueWave Wesley , 1520 W Main St , League City , TX , 77573",29.504548,-95.1109436,BlueWave Express Car Wash,29.504444099999997,-95.1110839,0,
"Bobbyu0027s Car Wash , 13741 Johnson St NE , Ham Lake , MN , 55304",45.2200846,-93.2357698,Bobby's Car Wash,45.220100699999996,-93.2355183,0,
"Brickyard Car Wash , 9020 Sage Ave , Naples , FL , 34120",26.2739438,-81.6831188,Brickyard Car Wash,26.273943799999998,-81.6831188,0,
"Bridge St , 1703 Windrim Ave , Philadelphia , PA , 19141",40.0268654,-75.1518929,Bridge Street Car Wash,40.0268653,-75.15189289999999,0,
"Bridge Street Lowell , 1150 Bridge St , Lowell , MA , 1850",42.663771,-71.3036608,Haffner's Gental Touch,42.6637432,-71.3036915,4,"Haffner's Gas Station and Car Wash, Walgreens Pharmacy, COVID-19 Drive-Thru Testing at Walgreens, COVID-19 Drive-Thru Testing at Walgreens"
"Broad and Lehigh , 2622 N Broad St , Philadelphia , PA , 19132",39.9930907,-75.1549505,Car Wash,39.993090699999996,-75.1549505,6,"Being Parental, Shim Joo H DDS, Ko Bongsang DDS, Sedaghat Shabnam DDS, The Works Special, Broad St & Lehigh Av - FS"
"Broad-Reed , 1400 S Broad St , Philadelphia , PA , 19146",39.9327644,-75.1683557,Car Wash,39.932738,-75.1681378,9,"Christina T. Sweeney, RN, Noble S. Jones, MD, Kevin O'Brien Studio, Urban Health Solutions, South Philadelphia Pediatrics, Philadelphia Area Office I, Fuller Michele C, Michelle Prettyman, Dr. Myron L. Sewell, MD"
"Brookhurst Express Car Wash , 14571 Brookhurst St , Westminster , CA , 92683",33.7510534,-117.9551563,Xpress Car Wash,33.751053399999996,-117.95515629999998,8,"Brookhurst 100% Hand Wash and Detail Center, Opcion Uno Enterprise, prince wraps, Traffic Ticket Fixers, Brookhurst-Hazard, JOLIVIA BEAUTY, Kor Lash, Mercedes Vo & Associates Law Office"
"Brooksville , 1175 S Broad St , Brooksville , FL , 34601",28.5423891,-82.4010096,Dirty Dog's Car Wash Brooksville,28.5423349,-82.4010588,0,
"Bryant - N Reynolds Rd , 2116 N Reynolds Rd , Bryant , AR , 72022",34.6140151,-92.4977299,Splash Car Wash,34.6139643,-92.4976209,1,Mi Ranchito
"Bubbas Express Car Wash , 1505 E Hammer Ln , Stockton , CA , 95210",38.0215179,-121.2943374,Bubba's Express Car Wash,38.0215179,-121.2943374,1,West Lane & Hammer Lane FS Northbound
"Bubble Bay , 1015 Main St , Brockton , MA , 2301",42.0652871,-71.0164648,Bubble Bay Car Wash,42.0652871,-71.0164648,4,"Main St and Pinkham St, A & E Events, Phantom Meeples, Crown Fried Chicken"
"Bubble Down Brandon , 2491 S Falkenburg Rd , Tampa , FL , 33619",27.9255475,-82.3389012,Bubble Down Car Wash,27.9255475,-82.3389012,0,
"Bubble Down North Tampa , 15305 N Nebraska Ave , Tampa , FL , 33613",28.0907888,-82.4510846,Bubble Down Car Wash,28.0907888,-82.4510846,1,Bubble Down
"Bubble Down Riverview , 10737 Big Bend Rd , Riverview , FL , 33579",27.791592,-82.330256,Bubble Down Car Wash,27.791591999999998,-82.33025599999999,1,Panda Express
"Bubble Down Wesley Chapel , 4149 New River Rd , Zephyrhills , FL , 33543",28.2179001,-82.2586385,Bubble Down,28.217900099999998,-82.25863849999999,0,
"Bubble Tunnel Car Wash , 6135 N Broad St , Philadelphia , PA , 19141",40.0469205,-75.1421593,The Bubble Tunnel Car Wash,40.0469205,-75.1421593,4,"Zipcar, ALDI, Speedway, Amazon Locker - Katya"
"Buena Vista , 2020 Buena Vista Dr SE , Albuquerque , NM , 87106",35.0588825,-106.6235994,Champion Xpress Carwash,35.0585751,-106.6232855,0,
"Buff It #2 , 1699 Stick Ross Mountain Rd , Tahlequah , OK , 74464",35.8919067,-94.9858551,Buff It Auto Wash 2,35.8919067,-94.98585510000001,0,
"Buff It Auto Wash , 1408 E Wade Watts Ave , McAlester , OK , 74501",34.9237442,-95.751091,Buff It Auto Wash,34.9237442,-95.751091,6,"CNHSA Patient Relations, Select Energy Services, Oklahoma Works American Job Center, RPM Staffing Professionals, Inc., Kennedy Eyecare, Craig Kennedy, OD"
"Buggy Bath , 2525 S Virginia St , Reno , NV , 89502",39.4999384,-119.8009103,Buggy Bath Car Wash,39.4999384,-119.80091030000001,2,"Chamaco's Gourmet, Tires Plus"
"Bulldog Car Wash , 2920 Atlanta Hwy , Athens , GA , 30606",33.9453994,-83.4395095,Bulldog Car Wash & Golf Carts,33.9453994,-83.43950950000001,1,Prestige Solar Tinting
"Burlington , 3155 E Agency St , Burlington , IA , 52601",40.8142028,-91.1381794,Champion Xpress Carwash,40.8142076,-91.1382144,1,La-Z-Boy Comfort Studio
"Busteru0027s Car Wash , 2409 Route 9 , Malta , NY , 12020",42.9635835,-73.7908461,Buster's Car Wash,42.963515199999996,-73.7909963,0,
"Bustleton Car Wash , 9915 Bustleton Ave , Philadelphia , PA , 19115",40.0977999,-75.0301515,Moyka,40.0975284,-75.0299759,7,"Speedy Lube, All Soft Cloth Car Wash, Grand Prix Worx, Car Pretty Window Tinting, Rydon Auto Glass, Reoflex, MMAG Properties"
"CHAGRIN AUTO SPA , 8327 E Washington St , Chagrin Falls , OH , 44023",41.4140899,-81.344812,Chagrin Auto Spa,41.4140899,-81.34481199999999,2,"Fashion Nails, Revolution Pizza Chagrin Falls"
"CLOSTER CAR WASH , 11 Endres St , Closter , NJ , 7624",40.9741385,-73.9592113,Closter Car Wash,40.9741385,-73.95921129999999,0,
"COLORADO AUTO WASH , 12110 W 64th Ave , Arvada , CO , 80004",39.8124217,-105.1342812,Colorado Auto Wash,39.8124217,-105.13428119999999,1,Racquetball and Fitness Center
"CR210 , 2015 County Rd 210 , Saint Johns , FL , 32259",30.0611894,-81.5065995,Gate Express Carwash,30.061235399999997,-81.50663109999999,9,"Lab Express - Ascension St. Vincent's St. Johns, Maranda N. Massey, APRN, Farid Ahmed, MD, Labcorp, Digestive Disease Consultants, Alexander B. Fein, PA-C, Bahri Orthopedics & Sports Medicine Clinic, Robert P. Weber, PA-C, Maria D. Perez-Garcia, MD"
"Cabot - Willie Ray Dr , 210 Willie Ray Dr , Cabot , AR , 72023",34.9816958,-92.0354003,Splash Car Wash,34.9816958,-92.03540029999999,1,Splash 10-Minute Oil Change
"Cadillac Express  Bingle Rd , 2005 Bingle Rd , Houston , TX , 77055",29.8086798,-95.5012896,Cadillac Express,29.808679799999997,-95.50128959999999,2,"Royal Auto Spa, Eagle Plumbing Company"
"Cadillac Express  Post Oak Rd , 12940 S Post Oak Rd , Houston , TX , 77045",29.6390261,-95.4639596,Cadillac Express Carwash S Post Oak,29.639026099999995,-95.4639596,9,"Tu mercadito latino, S Post Oak Rd @ Allum Rd MB, Maxine Go2U Notary Services, Ria Money Transfer - Variedades Emanuel, ILLusive Scalp, eTN- Topoco Surge Testing, Taqueria De La Luz (Food Truck), James Pharmacy, South Post Oak Washateria"
"Cadillac Express 249 , 13450 Tomball Pkwy , Houston , TX , 77086",29.9174222,-95.4888017,Cadillac Dog wash,29.917422199999997,-95.4888209,6,"Cadillac Express Car Wash 249, LLJ Pharmacy, Liz Hair Salon, Dr. Duke P. Vu, MD, K T Nails, Kick bar"
"Cadillac Express Cullen , 9520 Cullen Blvd , Houston , TX , 77051",29.6532748,-95.3559518,Cadillac Express Carwash Cullen blvd,29.653274799999995,-95.3559518,0,
"Cadillac Express Little York , 235 E Little York Rd , Houston , TX , 77076",29.8701351,-95.3957859,Cadillac Express Car Wash Little York rd.,29.870135099999995,-95.3957859,1,Uvan Auto Sales
"Cajun Clean , 2240 Denny Ave , Pascagoula , MS , 39567",30.3703765,-88.5403641,Cajun Clean Express Car Wash,30.370522599999997,-88.54039399999999,0,
"Cajun Clean Gautier , 2235 US-90 , Gautier , MS , 39553",30.3903613,-88.6456867,Cajun Clean Express,30.390361300000002,-88.6456867,0,
"Calhoun , 460 Hwy 53 , Calhoun , GA , 30701",34.4761289,-84.9279642,Dirty Dog's Car Wash Calhoun,34.4760852,-84.9279351,1,Calhoun Auto Outlet
"Caliber  Snellville , 3445 Centerville Hwy , Snellville , GA , 30039",33.8057888,-84.0438812,Caliber Car Wash,33.8057888,-84.0438812,2,"Dunkin', Betty Care Transportation"
"Caliber - Smyrna , 1047 Windy Hill Rd SE , Smyrna , GA , 30080",33.8947479,-84.522937,Caliber Car Wash,33.8947479,-84.522937,0,
"Caliber Fort Walton Beach - Eglin , 162 Eglin Pkwy NE , Fort Walton Beach , FL , 32548",30.420582,-86.610182,Caliber Car Wash,30.420582000000003,-86.610182,9,"Trib's Automotive, Shell, U-Haul Neighborhood Dealer, Sj Gas, Relax Office Suites, Clayton Neff - REALTOR, JNL Solutions | I Buy Houses, Nightingale Health Care, Heather Blatz Realtor"
"Caliber Inverness , 2001 Hwy 44 W , Inverness , FL , 34453",28.83717,-82.3558067,Caliber Car Wash,28.8371747,-82.35581789999999,0,
"Canon City , 3110 E Main St , Canon City , CO , 81212",38.4465114,-105.1920275,Champion Xpress Carwash,38.4461936,-105.1920013,1,Jewett's Liquor
"Canton Auto Wash , 45425 Michigan Ave , Canton , MI , 48188",42.2709544,-83.4855644,Canton Auto Wash,42.2709544,-83.4855644,0,
"Capitol Car Wash , 3125 Airport Rd , Pierre , SD , 57501",44.3818768,-100.3122439,Capitol Car Wash,44.3818768,-100.3122439,0,
"Car Wash Cafe , 3050 N University Dr , Sunrise , FL , 33322",26.16378,-80.256261,Wash and Wax Pros - Sunrise,26.16378,-80.256261,0,
"Car Wash Mt Washington , 159 Spring Place Dr , Mount Washington , KY , 40047",38.050452,-85.5360221,The Car Wash Company,38.050452,-85.5360221,0,
"Car Wash Palace , 4600 Coral Ridge Drive , Coral Springs , FL , 33067",26.2879905,-80.2832717,Car Wash Palace,26.2879905,-80.2832717,2,"Chevron, National Bitcoin ATM"
"Carisma Car Wash , 2407 W Dickinson Blvd , Fort Stockton , TX , 79735",30.8937579,-102.9062363,Carisma Car Wash,30.893757899999994,-102.90623629999999,0,
"Carlu0027s Wash , 1538 Samu0027s Cir , Chesapeake , VA , 23320",36.7780402,-76.2326628,ERROR,ERROR,ERROR,ERROR,ERROR
"Carmel Car Wash 2 , 5780 Eldorado Pkwy , Frisco , TX , 75034",33.1755783,-96.835992,Carmel Car Wash,33.1755783,-96.835992,0,
"Carmel Car Wash 3 , 2003 S Goliad St , Rockwall , TX , 75087",32.9118499,-96.4511337,Carmel Car Wash,32.9118499,-96.4511337,2,"RVH, Rockwall Veterinary Hospital"
"Carmel Car Wash 4 , 9115 Garland Rd , Dallas , TX , 75218",32.829392,-96.7083676,Carmel Car Wash,32.829392,-96.7083676,2,"Chick-fil-A, Sonic Drive-In"
"Carmel Mtn Ranch , 11030 Rancho Carmel Dr , San Diego , CA , 92128",32.9771906,-117.0832388,Chevron,32.9771833,-117.0832394,6,"Amazon Locker - Stash, Cardtronics ATM, San Diego Car Care, Subway, Sesame Donuts, Sombrero Mexican Food"
"Carriage Wash , 3510 W Cactus Road , Phoenix , AZ , 85029",33.596976,-112.134693,Rinse My Ride Car Wash,33.596953899999995,-112.1346964,7,"Carriage Wash, Express Wash, Pump N Munch, 3 Minute Car Wash, LibertyX Bitcoin ATM, Shell, Cactus Rd & 35th Av"
"Carroll Clean Owings Mills , 11260 Dolfield Blvd , Owings Mills , MD , 21117",39.4234521,-76.8069044,Carroll Clean Car Wash,39.4231073,-76.80747649999999,2,"Amazon Locker - Macy, High's"
"Cartersville , 1330 Joe Frank Harris Pkwy SE , Cartersville , GA , 30120",34.2071766,-84.8163398,LUV Car Wash,34.2069129,-84.81629939999999,9,"Rocket Wash, Ashley Dawn Corey, DO, Elicia Kimsey, Douglas A. Coran, M.D., Sherri L. Barton, M.D., Kristen Hood, FNP-C, Dr. Ronald D. Simon, DO, Carlos M. Garcia, MD, Atrium Health Floyd Primary Care Cartersville"
"Cartersville , 9 Hillview Ave NE , Cartersville , GA , 30121",34.2065892,-84.8002252,Mach-1 Express Wash of Cartersville,34.206558199999996,-84.8001403,0,
"Carusou0027s Car Care , 49567 Hayes Rd , Shelby Township , MI , 48315",42.6607964,-82.9751466,Caruso's Car Wash,42.6607361,-82.975107,1,Kitchen Expo
"Castaway Car Wash , 1686 S 8th St , Fernandina Beach , FL , 32034",30.6479175,-81.4592685,Castaway Car Wash,30.6479175,-81.4592685,2,"Take 5 Oil Change, CubeSmart Self Storage"
"Cave Springs , 1125 Cave Springs Blvd , St. Peters , MO , 63376",38.7895251,-90.5717775,Scrubbles Car Wash,38.7907599,-90.57000320000002,0,
"Cedar Hill , 619 E Belt Line Rd , Cedar Hill , TX , 75104",32.592469,-96.9329821,ERROR,ERROR,ERROR,ERROR,ERROR
"Cedar Place , 1398 S Wadsworth Blvd , Lakewood , CO , 80232",39.6917543,-105.081269,Car Wash Express by Autowash,39.691742999999995,-105.08126399999999,3,"Networking Solutions LLC, Thron-Weber Penelope H MD, Ryan Kramer PC"
"Cedar Town , 1559 Rome Hwy , Cedartown , GA , 30125",34.045311,-85.2369717,Mach-1 Express Wash Cedartown,34.045311,-85.2369717,1,Car Wash
"Chamblee , 2764 Chamblee Tucker Rd , Atlanta , GA , 30341",33.8813367,-84.275331,Caliber Car Wash,33.88141840000001,-84.275415,0,
"Champion - Old Hickory , 1432 Robinson Rd , Old Hickory , TN , 37138",36.2568948,-86.6562578,Champion Car Wash,36.256480499999995,-86.6556315,1,Hardee’s
"Champion CW - HENDER , 1159 W Main St , Hendersonville , TN , 37075",36.3085083,-86.6632137,Advanced Autowash II,36.308529199999995,-86.6632088,1,Champion Car Wash
"Champion CW - PLVIEW , 101 Ren Mar Dr , Pleasant View , TN , 37146",36.397869,-87.030783,Champion Car Wash,36.3978829,-87.03081,1,Soft Touch Express
"Champion Car Wash , 930 Old US Hwy 1 , Southern Pines , NC , 28387",35.1677913,-79.4033042,Champion Car Wash & Detail Shop,35.1677913,-79.4033042,4,"All American Drivers Education Inc., Sandhills Exotics Smoke Shop & Dispensary, Bank of America ATM, JEWELSMITHE"
"Champions CW , 20118 Stone Oak Parkway , San Antonio , TX , 78258",29.6260576,-98.4953595,Car Wash,29.626057600000003,-98.49535949999999,5,"Stone Oak & Huebner, 7-Eleven, Western Union, Chevron, Amazon Locker - Leitzia"
"Champs Car Wash , 775 N Mustang Rd , Tuttle , OK , 73089",35.3019905,-97.7245565,Champs Car Wash,35.301990499999995,-97.72455649999999,0,
"Charleeu0027s Car Wash , 6283 Turner Lake Rd NW , Covington , GA , 30014",33.603784,-83.8760919,Charlee's Car Wash,33.605160399999995,-83.87674729999999,1,Western Union
"Chemical Guys Car Wash , 21003 Bloomfield Ave , Lakewood , CA , 90715",33.8383024,-118.0637524,Chemical Guys Car Wash,33.838302399999996,-118.0637524,3,"Dana Acu Wellness Center, Deans Eyewear Factory, Hellen Happy Nails"
"Chestnut St , 4601 Chestnut St , Philadelphia , PA , 19139",39.9574264,-75.2134759,A+A PERSONAL TOUCH,39.9569264,-75.213616,3,"Chestnut St & 46th St, Zipcar, Sunoco"
"Chickering Road N. Andover , 564 Chickering Rd , North Andover , MA , 1845",42.6962801,-71.1195356,Haffner's Gentle Touch,42.6962402,-71.1196093,9,"Little Learner Childcare Center, Marvin Grace M, Haffner's Gas Station and Car Wash, Community Medical Professionals, Lahey Clinic, Ritual Wellness, Clear Stream Integrative Medicine - Acupuncture and Functional Medicine, Levis Companies, Inc., Roy & Rurak"
