full_site_address,Latitude,Longitude,cars_washed,original_address,competitors_count,competitor_1_distance_miles,competitor_1_google_rating,competitor_1_google_user_rating_count,competitor_2_distance_miles,competitor_2_google_rating,competitor_2_google_user_rating_count,competitor_3_distance_miles,competitor_3_google_rating,competitor_3_google_user_rating_count,competitor_4_distance_miles,competitor_4_google_rating,competitor_4_google_user_rating_count,competitor_5_distance_miles,competitor_5_google_rating,competitor_5_google_user_rating_count,competitor_6_distance_miles,competitor_6_google_rating,competitor_6_google_user_rating_count
"Whistle Express Car Wash - Mayport , 1500 Mayport Rd , Atlantic Beach , FL , 32233",30.3357223,-81.415354,22469,"Whistle Express Car Wash - Mayport , 1500 Mayport Rd , Atlantic Beach , FL , 32233",1.0,0.804397457748041,4.8,700.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Melbourne , 4860 N Wickham Rd , Melbourne , FL , 32940",28.1879225,-80.6727404,120458,"Whistle Express Car Wash - Melbourne , 4860 N Wickham Rd , Melbourne , FL , 32940",1.0,0.216401790707156,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Mount Airy , 139 Kodiak Ln , Mount Airy , NC , 27030",36.4877738,-80.6157567,129301,"Whistle Express Car Wash - Mount Airy , 139 Kodiak Ln , Mount Airy , NC , 27030",1.0,0.948353713957611,4.9,851.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Murphy , 251 King St , Murphy , NC , 28906",35.0798938,-84.033852,84425,"Whistle Express Car Wash - Murphy , 251 King St , Murphy , NC , 28906",1.0,0.537056659095515,3.9,10.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Orange Park , 950 Park Ave , Orange Park , FL , 32073",30.178049,-81.7020568,46636,"Whistle Express Car Wash - Orange Park , 950 Park Ave , Orange Park , FL , 32073",1.0,0.0396103871010608,3.9,207.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Pole Green , 7423 Pole Green Rd , Mechanicsville , VA , 23116",37.6305119,-77.3632838,7024,"Whistle Express Car Wash - Pole Green , 7423 Pole Green Rd , Mechanicsville , VA , 23116",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Pooler , 2001 Pooler Pkwy , Pooler , GA , 31322",32.0816962,-81.2801965,83664,"Whistle Express Car Wash - Pooler , 2001 Pooler Pkwy , Pooler , GA , 31322",1.0,0.887368686581175,4.1,709.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Racers Edge , 351 Commonwealth Blvd , Martinsville , VA , 24112",36.6968363,-79.8870267,127005,"Whistle Express Car Wash - Racers Edge , 351 Commonwealth Blvd , Martinsville , VA , 24112",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Roxboro , 421 N Madison Blvd , Roxboro , NC , 27573",36.3995425,-78.9823863,76196,"Whistle Express Car Wash - Roxboro , 421 N Madison Blvd , Roxboro , NC , 27573",2.0,0.81719647582005,4.2,268.0,0.970147214322601,4.3,70.0,,,,,,,,,,,,
"Whistle Express Car Wash - SouthPort , 5014 Southport Crossing Wy , Southport , NC , 28461",33.9540971,-78.0503435,103408,"Whistle Express Car Wash - SouthPort , 5014 Southport Crossing Wy , Southport , NC , 28461",1.0,0.352757368759139,4.2,130.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Washington , 427 Bridge St , Washington , NC , 27889",35.5488005,-77.057573,79241,"Whistle Express Car Wash - Washington , 427 Bridge St , Washington , NC , 27889",1.0,0.888251294328294,4.7,133.0,,,,,,,,,,,,,,,
"Whistle Express Car Wash - Westover , 105 S Westover Blvd , Albany , GA , 31707",31.5843172,-84.2206133,20747,"Whistle Express Car Wash - Westover , 105 S Westover Blvd , Albany , GA , 31707",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car Wash -Boll Weevil , 654 Boll Weevil Cir , Enterprise , AL , 36330",31.3218393,-85.8302736,96594,"Whistle Express Car Wash -Boll Weevil , 654 Boll Weevil Cir , Enterprise , AL , 36330",3.0,0.197104006235083,3.3,331.0,0.294610782017426,3.3,62.0,0.667964515185507,,,,,,,,,,,
"Whistle Express Car Wash Crawfordville , 2135 Crawfordville Hwy , Crawfordville , FL , 32327",30.2136553,-84.3632953,111385,"Whistle Express Car Wash Crawfordville , 2135 Crawfordville Hwy , Crawfordville , FL , 32327",2.0,0.471977123101103,3.4,138.0,0.479291463873984,1.0,1.0,,,,,,,,,,,,
"Whistle Express Car WashChristiansburg , 945 N Franklin St , Christiansburg , VA , 24073",37.141632,-80.4147648,48723,"Whistle Express Car WashChristiansburg , 945 N Franklin St , Christiansburg , VA , 24073",2.0,0.352442777803491,2.5,2.0,0.973100171354089,3.8,4.0,,,,,,,,,,,,
"Whistle Express Car WashHendersonville , 579 New Shackle Island Rd , Hendersonville , TN , 37075",36.3377933,-86.6163971,6920,"Whistle Express Car WashHendersonville , 579 New Shackle Island Rd , Hendersonville , TN , 37075",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car WashNorth Valdosta , 4139 N Valdosta Rd , Valdosta , GA , 31602",30.8968771,-83.3289852,102245,"Whistle Express Car WashNorth Valdosta , 4139 N Valdosta Rd , Valdosta , GA , 31602",0.0,,,,,,,,,,,,,,,,,,
"Whistle Express Car WashPort Wentworth , 38 Magellan Blvd , Port Wentworth , GA , 31407",32.1956562,-81.1974481,104047,"Whistle Express Car WashPort Wentworth , 38 Magellan Blvd , Port Wentworth , GA , 31407",1.0,0.165861145715164,4.8,1143.0,,,,,,,,,,,,,,,
"White Water CW , 7600 Crater Lake Hwy , White City , OR , 97503",42.4267962,-122.8487759,5334,"White Water CW , 7600 Crater Lake Hwy , White City , OR , 97503",1.0,0.657088738678827,4.1,242.0,,,,,,,,,,,,,,,
"Wicked Wash , 160 E 1st S , Rigby , ID , 83442",43.6698154,-111.9134033,101495,"Wicked Wash , 160 E 1st S , Rigby , ID , 83442",0.0,,,,,,,,,,,,,,,,,,
"Willy's Wash , 2605 N 14th St , Ponca City , OK , 74601",36.7364497,-97.0666901,46403,,,,,,,,,,,,,,,,,,,,
"Wolfrum , 1010 Wolfrum Rd , Weldon Spring , MO , 63304",38.7287947,-90.6444119,1855,"Wolfrum , 1010 Wolfrum Rd , Weldon Spring , MO , 63304",1.0,0.978913057948801,2.7,15.0,,,,,,,,,,,,,,,
"Woodie's Ballantrae , 17322 FL-54 , Lutz , FL , 33558",28.193589,-82.527278,118310,,,,,,,,,,,,,,,,,,,,
"Woodie's Gibsonton , 9350 Theater Dr , Gibsonton , FL , 33534",27.849035,-82.3507939,74693,,,,,,,,,,,,,,,,,,,,
"Woodie's Lutz , 24749 FL-54 , Lutz , FL , 33559",28.1864462,-82.4066793,102470,,,,,,,,,,,,,,,,,,,,
"Woodie's Sun City , 4927 FL-674 , Wimauma , FL , 33598",27.7119642,-82.3332559,146631,,,,,,,,,,,,,,,,,,,,
"ZAK's Car Wash , 2500 S Business 49 , Neosho , MO , 64850",36.8428883,-94.3926174,87074,,,,,,,,,,,,,,,,,,,,
"Bridgeville , 3101 Washington Pike , Bridgeville , PA , 15017",40.3493811,-80.1116229,4831,"Bridgeville , 3101 Washington Pike , Bridgeville , PA , 15017",2.0,0.284131911583831,2.7,118.0,0.760118417457632,4.5,42.0,,,,,,,,,,,,
"COUGAR RIDGE , 10215 China Spring Rd , Waco , TX , 76708",31.6285436,-97.2443216,3100,"COUGAR RIDGE , 10215 China Spring Rd , Waco , TX , 76708",1.0,0.987924594258649,5.0,1.0,,,,,,,,,,,,,,,
"Erie , 4234 Buffalo Rd , Erie , PA , 16510",42.1452943,-80.005931,6842,"Erie , 4234 Buffalo Rd , Erie , PA , 16510",1.0,0.106224126582221,3.7,186.0,,,,,,,,,,,,,,,
"Evolution Car Wash , 1665 NV-88 , Minden , NV , 89423",38.9587747,-119.7777729,86528,"Evolution Car Wash , 1665 NV-88 , Minden , NV , 89423",1.0,0.0166429156344957,4.3,261.0,,,,,,,,,,,,,,,
"Fast and Friendly Maricopa II , 42020 W Maricopa-Casa Grande Hwy , Maricopa , AZ , 85138",33.0394599,-112.0187546,56950,"Fast and Friendly Maricopa II , 42020 W Maricopa-Casa Grande Hwy , Maricopa , AZ , 85138",0.0,,,,,,,,,,,,,,,,,,
"FoamWorks Fayetteville , 1512 GA-85 , Fayetteville , GA , 30214",33.4872303,-84.4341295,62330,"FoamWorks Fayetteville , 1512 GA-85 , Fayetteville , GA , 30214",0.0,,,,,,,,,,,,,,,,,,
"GO Car Wash- 412 Rock Port , 2200 Rock Port Dr , Harrisonburg , VA , 22801",38.4050476,-78.8677602,51925,"GO Car Wash- 412 Rock Port , 2200 Rock Port Dr , Harrisonburg , VA , 22801",1.0,0.300325712144328,4.7,410.0,,,,,,,,,,,,,,,
"GO Car Wash- 413 Market , 2335 E Market St , Harrisonburg , VA , 22801",38.4210548,-78.8382949,43355,"GO Car Wash- 413 Market , 2335 E Market St , Harrisonburg , VA , 22801",2.0,0.143288541775228,4.8,12.0,0.986574937848149,4.8,1142.0,,,,,,,,,,,,
"Gaffney , 1521 W Floyd Baker Blvd , Gaffney , SC , 29341",35.0895526,-81.6636002,2438,"Gaffney , 1521 W Floyd Baker Blvd , Gaffney , SC , 29341",3.0,0.036499692267702,4.1,87.0,0.336867065799631,,,0.438924301470238,,,,,,,,,,,
"Hydro Express Wash , 3088 Hennepin Dr , Joliet , IL , 60431",41.5726477,-88.1574489,11702,"Hydro Express Wash , 3088 Hennepin Dr , Joliet , IL , 60431",0.0,,,,,,,,,,,,,,,,,,
"Lakes Edge , 7916 Bradley Long Dr. , Lake Norman of Catawba , NC , 28682",35.5832605,-80.9887544,10179,"Lakes Edge , 7916 Bradley Long Dr. , Lake Norman of Catawba , NC , 28682",1.0,0.180471285530929,2.3,3.0,,,,,,,,,,,,,,,
"Let's Go Bixby , 15025 S Memorial Dr , Bixby , OK , 74008",35.9453430605934,-95.8863834618877,2835,,,,,,,,,,,,,,,,,,,,
"Magic Barboursville , 6442 US-60 , Barboursville , WV , 25504",38.4156073,-82.2972267,69082,"Magic Barboursville , 6442 US-60 , Barboursville , WV , 25504",1.0,0.172257735164894,3.6,71.0,,,,,,,,,,,,,,,
"Magic Belle , 1601 S Main St , Bellefontaine , OH , 43311",40.3369448,-83.7614212,25214,"Magic Belle , 1601 S Main St , Bellefontaine , OH , 43311",2.0,0.335204050168071,2.0,8.0,0.983236383098587,4.5,83.0,,,,,,,,,,,,
"Magic Circleville , 1475 S Court St , Circleville , OH , 43113",39.5811987,-82.9522844,64765,"Magic Circleville , 1475 S Court St , Circleville , OH , 43113",1.0,0.432917134760799,4.0,1.0,,,,,,,,,,,,,,,
"Magic Defiance , 8715 OH-66 , Defiance , OH , 43512",41.316082,-84.360527,30804,"Magic Defiance , 8715 OH-66 , Defiance , OH , 43512",0.0,,,,,,,,,,,,,,,,,,
"Magic Gallipolis , 2183 Eastern Ave , Gallipolis , OH , 45631",38.8246133,-82.1703409,54211,"Magic Gallipolis , 2183 Eastern Ave , Gallipolis , OH , 45631",0.0,,,,,,,,,,,,,,,,,,
"Magic LaGrange , 1100 Lafayette Pkwy , LaGrange , GA , 30241",33.0400117,-85.0065807,68996,"Magic LaGrange , 1100 Lafayette Pkwy , LaGrange , GA , 30241",0.0,,,,,,,,,,,,,,,,,,
"Magic Piqua , 1292 E Ash St , Piqua , OH , 45356",40.1510683,-84.2092494,21065,"Magic Piqua , 1292 E Ash St , Piqua , OH , 45356",1.0,0.0976551225925783,4.3,230.0,,,,,,,,,,,,,,,
"Magic Portsmouth , 2311 Gallia St , Portsmouth , OH , 45662",38.7398579,-82.9706182,81969,"Magic Portsmouth , 2311 Gallia St , Portsmouth , OH , 45662",1.0,0.775281778945524,3.7,24.0,,,,,,,,,,,,,,,
"Magic Sidney , 2680 W Michigan St , Sidney , OH , 45365",40.2881962,-84.1987428,41901,"Magic Sidney , 2680 W Michigan St , Sidney , OH , 45365",0.0,,,,,,,,,,,,,,,,,,
"Magic Tiffin , 2161 W Market St , Tiffin , OH , 44883",41.1107066,-83.2121582,29800,"Magic Tiffin , 2161 W Market St , Tiffin , OH , 44883",0.0,,,,,,,,,,,,,,,,,,
"Magic Troy , 10 Kings Chapel Dr N , Troy , OH , 45373",40.0606203,-84.2497243,31966,"Magic Troy , 10 Kings Chapel Dr N , Troy , OH , 45373",0.0,,,,,,,,,,,,,,,,,,
"Magic Van Wert , 7965 US-127 , Van Wert , OH , 45891",40.8877671,-84.5820105,11330,"Magic Van Wert , 7965 US-127 , Van Wert , OH , 45891",0.0,,,,,,,,,,,,,,,,,,
"Magic Waverly , 865 W Emmitt Ave , Waverly , OH , 45690",39.1137223,-82.9961453,49906,"Magic Waverly , 865 W Emmitt Ave , Waverly , OH , 45690",1.0,0.710370559008718,3.4,47.0,,,,,,,,,,,,,,,
"Magic Wilmington , 63 Holiday Dr , Wilmington , OH , 45177",39.4509774,-83.7972179,37348,"Magic Wilmington , 63 Holiday Dr , Wilmington , OH , 45177",1.0,0.0178973811028385,4.6,838.0,,,,,,,,,,,,,,,
"McFarland , 3205 Hunter Creek Rd , Northport , AL , 35473",33.2380959,-87.5641905,69812,"McFarland , 3205 Hunter Creek Rd , Northport , AL , 35473",0.0,,,,,,,,,,,,,,,,,,
"Mountain Edge , 200 East Commonwealth Dr , Wytheville , VA , 24382",36.9600105,-81.0960388,20484,"Mountain Edge , 200 East Commonwealth Dr , Wytheville , VA , 24382",0.0,,,,,,,,,,,,,,,,,,
"NMALA_S.WhiteSands , 905 S White Sands Blvd , Alamogordo , NM , 88310",32.8807774,-105.9597223,72765,"NMALA_S.WhiteSands , 905 S White Sands Blvd , Alamogordo , NM , 88310",1.0,0.444099417219566,3.8,70.0,,,,,,,,,,,,,,,
"OLD SUDS STOP DO NOT USE , 123 1st St , Keyport , NJ , 7735",40.4390443,-74.1975317,32282,"OLD SUDS STOP DO NOT USE , 123 1st St , Keyport , NJ , 7735",0.0,,,,,,,,,,,,,,,,,,
"Paradise Bay Express II , 5909 Ogeechee Rd , Savannah , GA , 31419",31.997541,-81.2525169,29843,"Paradise Bay Express II , 5909 Ogeechee Rd , Savannah , GA , 31419",0.0,,,,,,,,,,,,,,,,,,
"Quick and Clean Car Wash Niceville , 4567 E Hwy 20 , Niceville , FL , 32578",30.483296,-86.4162179,37137,"Quick and Clean Car Wash Niceville , 4567 E Hwy 20 , Niceville , FL , 32578",0.0,,,,,,,,,,,,,,,,,,
"Quick and Clean DeFuniak Springs , 822 US-331 , DeFuniak Springs , FL , 32435",30.710288,-86.124813,51291,"Quick and Clean DeFuniak Springs , 822 US-331 , DeFuniak Springs , FL , 32435",2.0,0.203933117782489,3.2,106.0,0.440241272216208,5.0,2.0,,,,,,,,,,,,
"Quick and Clean John Sims , 1215 E John Sims Pkwy , Niceville , FL , 32578",30.5148286,-86.4631661,36570,"Quick and Clean John Sims , 1215 E John Sims Pkwy , Niceville , FL , 32578",0.0,,,,,,,,,,,,,,,,,,
"RHYNO CAR WASH , 710 W Main St , Cabot , AR , 72023",34.9763301,-92.0219985,13302,"RHYNO CAR WASH , 710 W Main St , Cabot , AR , 72023",1.0,0.844451643603491,4.3,230.0,,,,,,,,,,,,,,,
"Rock Island Express , 1665 Denmark Rd , Union , MO , 63084",38.4320447,-90.9671716,64111,"Rock Island Express , 1665 Denmark Rd , Union , MO , 63084",0.0,,,,,,,,,,,,,,,,,,
"Route 3 Car Wash , 5100 Plank Rd , Fredericksburg , VA , 22407",38.2893657,-77.5505562,21263,"Route 3 Car Wash , 5100 Plank Rd , Fredericksburg , VA , 22407",1.0,0.364915719782783,4.1,213.0,,,,,,,,,,,,,,,
"S. Broadway Salem , 440 S Broadway , Salem , NH , 3079",42.747211,-71.2035245,40940,"S. Broadway Salem , 440 S Broadway , Salem , NH , 3079",1.0,0.719587157517189,3.9,117.0,,,,,,,,,,,,,,,
"SANDUSKY CLEAN SCENE , 4307 Milan Rd , Sandusky , OH , 44870",41.416414,-82.673379,52306,"SANDUSKY CLEAN SCENE , 4307 Milan Rd , Sandusky , OH , 44870",4.0,0.0089316879842881,,,0.358741379823262,4.9,741.0,0.619167099430071,3.8,61.0,0.754657339806592,4.7,3.0,,,,,,
"SHINE LINE EXPRESS , 6009 Washington Ave , Ocean Springs , MS , 39564",30.4311841,-88.8303482,27072,"SHINE LINE EXPRESS , 6009 Washington Ave , Ocean Springs , MS , 39564",0.0,,,,,,,,,,,,,,,,,,
"Take 5 Car Wash #113 , 16100 SR 54 , Odessa , FL , 33556",28.1894407,-82.6174862,47666,"Take 5 Car Wash #113 , 16100 SR 54 , Odessa , FL , 33556",1.0,0.0114645801914625,2.2,5.0,,,,,,,,,,,,,,,
"Take 5 Car Wash #662 , 1545 Pooler Pkwy , Pooler , GA , 31322",32.0932353,-81.2735417,35167,"Take 5 Car Wash #662 , 1545 Pooler Pkwy , Pooler , GA , 31322",1.0,0.88736868658236,4.7,713.0,,,,,,,,,,,,,,,
"Take 5 Car Wash #686 , 10405 County Line Rd , Spring Hill , FL , 34609",28.4342321,-82.545379,47022,"Take 5 Car Wash #686 , 10405 County Line Rd , Spring Hill , FL , 34609",0.0,,,,,,,,,,,,,,,,,,
"Take 5 Muskogee , 2037 N 11th St W , Muskogee , OK , 74401",35.7708668,-95.3764143,14161,"Take 5 Muskogee , 2037 N 11th St W , Muskogee , OK , 74401",2.0,0.234932155787839,,,0.878624125666858,4.0,103.0,,,,,,,,,,,,
"University Park Auto SPA , 3005 W University Blvd , Durant , OK , 74701",34.0046555,-96.4070096,13975,"University Park Auto SPA , 3005 W University Blvd , Durant , OK , 74701",4.0,0.0175242400964872,4.5,43.0,0.660408032111723,4.2,209.0,0.962663289461914,3.7,35.0,0.980212600528054,3.0,3.0,,,,,,
"Valley CW #1 , 126 Cole Ln , Winchester , VA , 22602",39.1862133,-78.1262533,56877,"Valley CW #1 , 126 Cole Ln , Winchester , VA , 22602",0.0,,,,,,,,,,,,,,,,,,
"WET RHINO TRUCK WASH , 5120 N Granite Ln , Sioux Falls , SD , 57107",43.6043609,-96.7660451,1748,"WET RHINO TRUCK WASH , 5120 N Granite Ln , Sioux Falls , SD , 57107",0.0,,,,,,,,,,,,,,,,,,
"Washington , 1410 Washington Rd , Washington , PA , 15301",40.2123212,-80.194829,5599,"Washington , 1410 Washington Rd , Washington , PA , 15301",0.0,,,,,,,,,,,,,,,,,,
"Winston-Salem , 5235 Beauchamp Ln , Winston-Salem , NC , 27104",36.093828,-80.3689625,2297,"Winston-Salem , 5235 Beauchamp Ln , Winston-Salem , NC , 27104",2.0,0.124071991136973,3.3,33.0,0.331390471414241,3.8,9.0,,,,,,,,,,,,
