full_site_address,Latitude,Longitude,cars_washed,nearby_traffic_lights_count,distance_nearest_traffic_light_1,distance_nearest_traffic_light_2,distance_nearest_traffic_light_3,distance_nearest_traffic_light_4,distance_nearest_traffic_light_5,distance_nearest_traffic_light_6,distance_nearest_traffic_light_7,distance_nearest_traffic_light_8,distance_nearest_traffic_light_9,distance_nearest_traffic_light_10
"Lakes Edge , 7916 Bradley Long Dr. , Lake Norman of Catawba , NC , 28682",35.5832605,-80.9887544,10179,3.0,0.1274167782304987,0.1642485944352756,0.7425730697585784,,,,,,,
"Let's Go Bixby , 15025 S Memorial Dr , Bixby , OK , 74008",35.9453430605934,-95.8863834618877,2835,,,,,,,,,,,
"Magic Barboursville , 6442 US-60 , Barboursville , WV , 25504",38.4156073,-82.2972267,69082,9.0,0.1325663164440599,0.3557536623005521,0.3866373544078282,0.402565316551786,0.4311239039225,0.4401339298182023,0.5037768326455863,0.52064533480789,0.6265901196285787,
"Magic Belle , 1601 S Main St , Bellefontaine , OH , 43311",40.3369448,-83.7614212,25214,5.0,0.0312876851885121,0.1982740562894018,0.3397143240276173,0.5038243351417696,0.6781660293618211,,,,,
"Magic Circleville , 1475 S Court St , Circleville , OH , 43113",39.5811987,-82.9522844,64765,8.0,0.1383201510655868,0.1427729125653323,0.1499271100246716,0.1630904181790511,0.2813636499953501,0.4488095662556899,0.4605499731391465,0.9849882461386564,,
"Magic Defiance , 8715 OH-66 , Defiance , OH , 43512",41.316082,-84.360527,30804,5.0,0.2753057500447937,0.5103487783114465,0.6005090444562623,0.7273695542820494,0.9665927432497652,,,,,
"Magic Gallipolis , 2183 Eastern Ave , Gallipolis , OH , 45631",38.8246133,-82.1703409,54211,3.0,0.1694274374829507,0.2241366757600053,0.5372251769891566,,,,,,,
"Magic LaGrange , 1100 Lafayette Pkwy , LaGrange , GA , 30241",33.0400117,-85.0065807,68996,2.0,0.08909603644006,0.6896662941663387,,,,,,,,
"Magic Piqua , 1292 E Ash St , Piqua , OH , 45356",40.1510683,-84.2092494,21065,2.0,0.0405806278788139,0.3907579576226148,,,,,,,,
"Magic Portsmouth , 2311 Gallia St , Portsmouth , OH , 45662",38.7398579,-82.9706182,81969,14.0,0.0671733666663272,0.1061461276128457,0.2562366328387846,0.2813242122604847,0.3017250892908983,0.3128828450344368,0.7267965832535004,0.7885181419488575,0.7943468070649845,0.8029709253500311
"Magic Sidney , 2680 W Michigan St , Sidney , OH , 45365",40.2881962,-84.1987428,41901,6.0,0.1270309529303188,0.5752098373768703,0.7309686885803428,0.7832415234595363,0.8125097592803534,0.9226355354432716,,,,
"Magic Tiffin , 2161 W Market St , Tiffin , OH , 44883",41.1107066,-83.2121582,29800,10.0,0.0778847670517873,0.2104854585211479,0.3131894592751895,0.40191307127351,0.453316233679613,0.4695399857382489,0.5796515893185463,0.5942239787257305,0.6478801146849309,0.6934111508265758
"Magic Troy , 10 Kings Chapel Dr N , Troy , OH , 45373",40.0606203,-84.2497243,31966,8.0,0.0709896487135053,0.3484518377879304,0.4232224336522731,0.474767012373269,0.5826691763399705,0.6759162295819743,0.8109306018097588,0.9798785851510666,,
"Magic Van Wert , 7965 US-127 , Van Wert , OH , 45891",40.8877671,-84.5820105,11330,3.0,0.1833815722341415,0.2681854012157926,0.4838639394692891,,,,,,,
"Magic Waverly , 865 W Emmitt Ave , Waverly , OH , 45690",39.1137223,-82.9961453,49906,2.0,0.2401432977407002,0.4929220360980269,,,,,,,,
"Magic Wilmington , 63 Holiday Dr , Wilmington , OH , 45177",39.4509774,-83.7972179,37348,10.0,0.0909706262972145,0.1723632993551165,0.2713422528699035,0.2910187802357539,0.4967500993489127,0.5769054603910253,0.6976584838040243,0.8232424297811543,0.828118741989565,0.9224270090879564
"McFarland , 3205 Hunter Creek Rd , Northport , AL , 35473",33.2380959,-87.5641905,69812,10.0,0.0658997307595778,0.1998114037912778,0.3122757432279387,0.5328885959075678,0.6989637888661442,0.7165492189681495,0.7181017281551236,0.8163343300717723,0.8180006603872767,0.9309566512592002
"Mountain Edge , 200 East Commonwealth Dr , Wytheville , VA , 24382",36.9600105,-81.0960388,20484,7.0,0.0933784898325481,0.4697169451377992,0.7390028512145599,0.9234560442872152,0.9269729346865578,0.9299284859482106,0.9928097934918096,,,
"NMALA_S.WhiteSands , 905 S White Sands Blvd , Alamogordo , NM , 88310",32.8807774,-105.9597223,72765,7.0,0.3253826671775549,0.6355454903312345,0.6487057508808303,0.6701675524678602,0.7670960505524473,0.8568423245011659,0.9418613406357128,,,
"OLD SUDS STOP DO NOT USE , 123 1st St , Keyport , NJ , 7735",40.4390443,-74.1975317,32282,6.0,0.4242542214641925,0.8047480312811046,0.8226166894880993,0.8296825467261043,0.9365330609557494,0.9422413842430414,,,,
"Paradise Bay Express II , 5909 Ogeechee Rd , Savannah , GA , 31419",31.997541,-81.2525169,29843,5.0,0.188464694795794,0.2569394485371099,0.3716655735153459,0.4143096904480386,0.5220697497597199,,,,,
"Quick and Clean Car Wash Niceville , 4567 E Hwy 20 , Niceville , FL , 32578",30.483296,-86.4162179,37137,4.0,0.0821795629131576,0.1770441032168477,0.5801308014516892,0.6701787146846712,,,,,,
"Quick and Clean DeFuniak Springs , 822 US-331 , DeFuniak Springs , FL , 32435",30.710288,-86.124813,51291,7.0,0.1759646843696459,0.2216433371079277,0.3313727194712777,0.6776773091119801,0.8413414657978235,0.9497281391388248,0.9523022307730964,,,
"Quick and Clean John Sims , 1215 E John Sims Pkwy , Niceville , FL , 32578",30.5148286,-86.4631661,36570,7.0,0.0398303577055861,0.2439718939109658,0.3201993915994099,0.6640663695490008,0.8706577436756441,0.9267224147759268,0.9317019251035424,,,
"RHYNO CAR WASH , 710 W Main St , Cabot , AR , 72023",34.9763301,-92.0219985,13302,4.0,0.336621615813891,0.4075725615437087,0.6166421793844827,0.9606040362920226,,,,,,
"Rock Island Express , 1665 Denmark Rd , Union , MO , 63084",38.4320447,-90.9671716,64111,2.0,0.0976716408220024,0.3076005219506164,,,,,,,,
"Route 3 Car Wash , 5100 Plank Rd , Fredericksburg , VA , 22407",38.2893657,-77.5505562,21263,11.0,0.1627970258709998,0.2055227257687267,0.5499320216790199,0.5795189725399039,0.624368950263032,0.6469128160085169,0.7024524472603997,0.8262598177350523,0.8772912180038229,0.9056774541556888
"S. Broadway Salem , 440 S Broadway , Salem , NH , 3079",42.747211,-71.2035245,40940,8.0,0.1290984751064285,0.3516923242290729,0.3664204171831791,0.4053765218905325,0.5315942766578299,0.7272557634894566,0.8682419901407876,0.8722042013797524,,
"SANDUSKY CLEAN SCENE , 4307 Milan Rd , Sandusky , OH , 44870",41.416414,-82.673379,52306,11.0,0.0505540492251907,0.1480069075737795,0.1496811091224439,0.4057790572891767,0.4534792894561412,0.5888866467393923,0.6574280943853307,0.7404843383265667,0.8938218088464668,0.9249222287525716
"SHINE LINE EXPRESS , 6009 Washington Ave , Ocean Springs , MS , 39564",30.4311841,-88.8303482,27072,4.0,0.0751701436696154,0.2948842977706795,0.5204204096057239,0.538141999138879,,,,,,
"Take 5 Car Wash #113 , 16100 SR 54 , Odessa , FL , 33556",28.1894407,-82.6174862,47666,4.0,0.206550785081348,0.4308713980591129,0.5558590576921759,0.6249347830384927,,,,,,
"Take 5 Car Wash #662 , 1545 Pooler Pkwy , Pooler , GA , 31322",32.0932353,-81.2735417,35167,7.0,0.0358627840889868,0.2187596896085687,0.2684115318584367,0.3946018328876896,0.6054832687940883,0.6477779879985415,0.8495079982350585,,,
"Take 5 Car Wash #686 , 10405 County Line Rd , Spring Hill , FL , 34609",28.4342321,-82.545379,47022,3.0,0.1958463771783411,0.2116933812361154,0.5779649471011593,,,,,,,
"Take 5 Muskogee , 2037 N 11th St W , Muskogee , OK , 74401",35.7708668,-95.3764143,14161,3.0,0.0584924933575358,0.2669124350365387,0.6406108978716938,,,,,,,
"University Park Auto SPA , 3005 W University Blvd , Durant , OK , 74701",34.0046555,-96.4070096,13975,9.0,0.0479665050723649,0.2852856927264818,0.394101548111461,0.4038536141167417,0.432042228537611,0.4404274451667082,0.5437113229017089,0.6179309881456957,0.942488971169814,
"Valley CW #1 , 126 Cole Ln , Winchester , VA , 22602",39.1862133,-78.1262533,56877,9.0,0.057048199435,0.1929640944686325,0.3733120244272945,0.4463047015298557,0.6740264045000152,0.6775940586355669,0.756081698455166,0.78045029569899,0.9230490833237648,
"WET RHINO TRUCK WASH , 5120 N Granite Ln , Sioux Falls , SD , 57107",43.6043609,-96.7660451,1748,3.0,0.2302343818587492,0.292359534209997,0.4233143492386539,,,,,,,
"Washington , 1410 Washington Rd , Washington , PA , 15301",40.2123212,-80.194829,5599,6.0,0.0705064729733324,0.3478633370620109,0.4571696682898979,0.5391330690300722,0.8793876132736335,0.9048959796800784,,,,
"Winston-Salem , 5235 Beauchamp Ln , Winston-Salem , NC , 27104",36.093828,-80.3689625,2297,2.0,0.0805142988794581,0.4034720934551598,,,,,,,,
